poll_time,trip_id,route_id,stop_id,stop_sequence,arrival_delay,arrival_time,departure_delay,departure_time,schedule_relationship
2026-09-25T00:09:44.345483+00:00,1284394,011,5348,50,0,1790295041,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,5201,51,0,1790295097,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,8900,52,0,1790295254,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,8901,53,0,1790295276,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,8902,54,0,1790295341,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,8903,55,0,1790295406,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,8904,56,0,1790295457,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,8905,57,0,1790295509,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,8906,58,0,1790295560,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,8907,59,0,1790295606,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1284394,011,8908,60,0,1790295633,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286177,056,504,30,0,1790295037,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286177,056,505,31,0,1790295073,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286177,056,4134,32,0,1790295109,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286177,056,4136,33,0,1790295179,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286177,056,4137,34,0,1790295261,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1288235,138,1434,1,,,0,1790295600,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1288235,138,1811,2,0,1790295652,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,3222,11,0,1790294993,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,3223,12,0,1790295047,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,3225,13,0,1790295153,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,2062,14,0,1790295290,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,2063,15,0,1790295353,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,2064,16,0,1790295409,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,2065,17,0,1790295456,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,2066,18,0,1790295496,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,2068,19,0,1790295556,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,5200,20,0,1790295656,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,287,21,0,1790295730,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,2070,22,0,1790295769,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,2071,23,0,1790295800,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,497,24,0,1790295862,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,498,25,0,1790295931,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,500,26,0,1790296006,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,501,27,0,1790296042,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,502,28,0,1790296081,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,503,29,0,1790296156,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,504,30,0,1790296267,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,505,31,0,1790296303,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,4134,32,0,1790296339,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,4136,33,0,1790296409,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286178,056,4137,34,0,1790296491,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,4140,1,,,0,1790295548,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,4141,2,0,1790295623,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,4142,3,0,1790295675,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,4143,4,0,1790295753,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,5251,5,0,1790295823,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,4144,6,0,1790295854,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,4145,7,0,1790295872,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,4146,8,0,1790295906,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,506,9,0,1790295974,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,507,10,0,1790296002,,,SCHEDULED
2026-09-25T00:09:44.345483+00:00,1286453,062,508,11,0,1790296075,,,SCHEDULED
