poll_time,trip_id,route_id,stop_id,stop_sequence,arrival_delay,arrival_time,departure_delay,departure_time,schedule_relationship
2026-09-19T00:06:43.179127+00:00,1284394,011,8929,47,0,1789776448,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8930,48,0,1789776497,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,543,49,0,1789776548,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,5348,50,0,1789776641,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,5201,51,0,1789776697,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8900,52,0,1789776854,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8901,53,0,1789776876,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8902,54,0,1789776941,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8903,55,0,1789777006,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8904,56,0,1789777057,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8905,57,0,1789777109,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8906,58,0,1789777160,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8907,59,0,1789777206,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284394,011,8908,60,0,1789777233,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1288235,138,1434,1,,,0,1789777233,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1288235,138,1811,2,0,1789777407,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286177,056,4136,33,0,1789776391,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286177,056,4137,34,0,1789776453,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8929,47,0,1789776393,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8930,48,0,1789776445,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,543,49,0,1789776489,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,5348,50,0,1789776621,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,5201,51,0,1789776880,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8900,52,0,1789777021,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8901,53,0,1789777083,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8902,54,0,1789777158,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8903,55,0,1789777242,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8904,56,0,1789777312,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8905,57,0,1789777363,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8906,58,0,1789777411,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8907,59,0,1789777441,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1284393,011,8908,60,0,1789777468,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,3220,10,0,1789776440,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,3222,11,0,1789776571,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,3223,12,0,1789776628,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,3225,13,0,1789776714,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,2062,14,0,1789776788,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,2063,15,0,1789776815,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,2064,16,0,1789776879,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,2065,17,0,1789776932,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,2066,18,0,1789776952,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,2068,19,0,1789776990,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,5200,20,0,1789777071,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,287,21,0,1789777226,,,SCHEDULED
2026-09-19T00:06:43.179127+00:00,1286178,056,2070,22,0,1789777262,,,SCHEDULED
