poll_time,trip_id,route_id,stop_id,stop_sequence,arrival_delay,arrival_time,departure_delay,departure_time,schedule_relationship
2026-09-14T00:19:19.886658+00:00,1286299,056,5200,21,0,1789345151,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,489,22,0,1789345215,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,490,23,0,1789345248,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,491,24,0,1789345308,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,492,25,0,1789345338,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,493,26,0,1789345366,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,494,27,0,1789345387,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,3831,28,0,1789345521,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,3832,29,0,1789345567,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,3833,30,0,1789345593,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,3834,31,0,1789345646,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,3939,32,0,1789345751,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,5107,33,0,1789345779,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,4020,34,0,1789345807,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,4021,35,0,1789345839,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,4022,36,0,1789345875,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,242,37,0,1789345937,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,243,38,0,1789345972,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,244,39,0,1789346000,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,1038,40,0,1789346050,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286299,056,4019,41,0,1789346082,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,418,1,,,0,1789345560,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,4763,2,0,1789345594,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,113,3,0,1789345616,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,525,4,0,1789345651,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,526,5,0,1789345692,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,527,6,0,1789345706,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,528,7,0,1789345720,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,5252,8,0,1789345774,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,531,9,0,1789345788,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,610,10,0,1789346165,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,611,11,0,1789346186,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,612,12,0,1789346211,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,613,13,0,1789346239,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,614,14,0,1789346280,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,615,15,0,1789346423,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,616,16,0,1789346451,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,617,17,0,1789346487,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,618,18,0,1789346524,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,619,19,0,1789346571,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,620,20,0,1789346602,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,621,21,0,1789346647,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,622,22,0,1789346694,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,623,23,0,1789346717,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,624,24,0,1789346760,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,625,25,0,1789346819,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1288037,088,626,26,0,1789346892,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1852,42,0,1789345179,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1853,43,0,1789345208,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1854,44,0,1789345235,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1855,45,0,1789345284,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1856,46,0,1789345336,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1857,47,0,1789345363,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1858,48,0,1789345395,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1859,49,0,1789345483,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1860,50,0,1789345542,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,1861,51,0,1789345567,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,2020,52,0,1789345613,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,2021,53,0,1789345684,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1286131,051,3130,54,0,1789345731,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1285121,021,2784,16,0,1789345155,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1285121,021,3027,17,0,1789345193,,,SCHEDULED
2026-09-14T00:19:19.886658+00:00,1285121,021,3028,18,0,1789345265,,,SCHEDULED
