trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
1288551,04:58:00,04:58:00,7066,1,0,1
1288551,05:00:00,05:00:00,7067,2,0,0
1288551,05:01:00,05:01:00,7068,3,0,0
1288551,05:05:00,05:05:00,7069,4,0,0
1288551,05:09:00,05:09:00,7070,5,0,0
1288551,05:10:00,05:10:00,7071,6,0,0
1288551,05:11:00,05:11:00,7072,7,0,0
1288551,05:14:00,05:14:00,7073,8,0,0
1288551,05:16:00,05:16:00,7074,9,0,0
1288551,05:18:00,05:18:00,7075,10,0,0
1288551,05:21:00,05:21:00,7076,11,0,0
1288551,05:22:00,05:22:00,7077,12,0,0
1288551,05:24:00,05:24:00,7078,13,0,0
1288551,05:26:00,05:26:00,7079,14,0,0
1288551,05:29:00,05:29:00,7080,15,0,0
1288551,05:30:00,05:30:00,7081,16,0,0
1288551,05:32:00,05:32:00,7032,17,0,0
1288551,05:33:00,05:33:00,7033,18,0,0
1288551,05:35:00,05:35:00,7034,19,0,0
1288551,05:39:00,05:39:00,7036,20,0,0
1288551,05:40:00,05:40:00,7091,21,0,0
1288551,05:41:00,05:41:00,7095,22,0,0
1288551,05:44:00,05:44:00,7092,23,1,0
1288552,05:28:00,05:28:00,7066,1,0,1
1288552,05:30:00,05:30:00,7067,2,0,0
1288552,05:31:00,05:31:00,7068,3,0,0
1288552,05:35:00,05:35:00,7069,4,0,0
1288552,05:39:00,05:39:00,7070,5,0,0
1288552,05:40:00,05:40:00,7071,6,0,0
1288552,05:41:00,05:41:00,7072,7,0,0
1288552,05:44:00,05:44:00,7073,8,0,0
1288552,05:46:00,05:46:00,7074,9,0,0
1288552,05:48:00,05:48:00,7075,10,0,0
1288552,05:51:00,05:51:00,7076,11,0,0
1288552,05:52:00,05:52:00,7077,12,0,0
1288552,05:54:00,05:54:00,7078,13,0,0
1288552,05:56:00,05:56:00,7079,14,0,0
1288552,05:59:00,05:59:00,7080,15,0,0
1288552,06:00:00,06:00:00,7081,16,0,0
1288552,06:02:00,06:02:00,7032,17,0,0
1288552,06:03:00,06:03:00,7033,18,0,0
1288552,06:05:00,06:05:00,7034,19,0,0
1288552,06:09:00,06:09:00,7036,20,0,0
1288552,06:10:00,06:10:00,7091,21,0,0
1288552,06:11:00,06:11:00,7095,22,0,0
1288552,06:14:00,06:14:00,7092,23,1,0
1288553,05:58:00,05:58:00,7066,1,0,1
1288553,06:00:00,06:00:00,7067,2,0,0
1288553,06:01:00,06:01:00,7068,3,0,0
1288553,06:05:00,06:05:00,7069,4,0,0
1288553,06:09:00,06:09:00,7070,5,0,0
1288553,06:10:00,06:10:00,7071,6,0,0
1288553,06:11:00,06:11:00,7072,7,0,0
1288553,06:14:00,06:14:00,7073,8,0,0
1288553,06:16:00,06:16:00,7074,9,0,0
1288553,06:18:00,06:18:00,7075,10,0,0
1288553,06:21:00,06:21:00,7076,11,0,0
1288553,06:22:00,06:22:00,7077,12,0,0
1288553,06:24:00,06:24:00,7078,13,0,0
1288553,06:26:00,06:26:00,7079,14,0,0
1288553,06:29:00,06:29:00,7080,15,0,0
1288553,06:30:00,06:30:00,7081,16,0,0
1288553,06:32:00,06:32:00,7032,17,0,0
1288553,06:33:00,06:33:00,7033,18,0,0
1288553,06:35:00,06:35:00,7034,19,0,0
1288553,06:39:00,06:39:00,7036,20,0,0
1288553,06:40:00,06:40:00,7091,21,0,0
1288553,06:41:00,06:41:00,7095,22,0,0
1288553,06:44:00,06:44:00,7092,23,1,0
1288554,04:59:00,04:59:00,7086,1,0,1
1288554,05:02:00,05:02:00,7087,2,0,0
1288554,05:04:00,05:04:00,7088,3,0,0
1288554,05:07:00,05:07:00,7089,4,0,0
1288554,05:13:00,05:13:00,7066,5,0,0
1288554,05:15:00,05:15:00,7067,6,0,0
1288554,05:16:00,05:16:00,7068,7,0,0
1288554,05:20:00,05:20:00,7069,8,0,0
1288554,05:24:00,05:24:00,7070,9,0,0
1288554,05:25:00,05:25:00,7071,10,0,0
1288554,05:26:00,05:26:00,7072,11,0,0
1288554,05:29:00,05:29:00,7073,12,0,0
1288554,05:31:00,05:31:00,7074,13,0,0
1288554,05:33:00,05:33:00,7075,14,0,0
1288554,05:36:00,05:36:00,7076,15,0,0
1288554,05:37:00,05:37:00,7077,16,0,0
1288554,05:39:00,05:39:00,7078,17,0,0
1288554,05:41:00,05:41:00,7079,18,0,0
1288554,05:44:00,05:44:00,7080,19,0,0
1288554,05:45:00,05:45:00,7081,20,0,0
1288554,05:47:00,05:47:00,7032,21,0,0
1288554,05:48:00,05:48:00,7033,22,0,0
1288554,05:50:00,05:50:00,7034,23,0,0
1288554,05:54:00,05:54:00,7036,24,0,0
1288554,05:55:00,05:55:00,7091,25,0,0
1288554,05:56:00,05:56:00,7095,26,0,0
1288554,05:59:00,05:59:00,7092,27,1,0
1288555,05:29:00,05:29:00,7086,1,0,1
1288555,05:32:00,05:32:00,7087,2,0,0
1288555,05:34:00,05:34:00,7088,3,0,0
1288555,05:37:00,05:37:00,7089,4,0,0
1288555,05:43:00,05:43:00,7066,5,0,0
1288555,05:45:00,05:45:00,7067,6,0,0
1288555,05:46:00,05:46:00,7068,7,0,0
1288555,05:50:00,05:50:00,7069,8,0,0
1288555,05:54:00,05:54:00,7070,9,0,0
1288555,05:55:00,05:55:00,7071,10,0,0
1288555,05:56:00,05:56:00,7072,11,0,0
1288555,05:59:00,05:59:00,7073,12,0,0
1288555,06:01:00,06:01:00,7074,13,0,0
1288555,06:03:00,06:03:00,7075,14,0,0
1288555,06:06:00,06:06:00,7076,15,0,0
1288555,06:07:00,06:07:00,7077,16,0,0
1288555,06:09:00,06:09:00,7078,17,0,0
1288555,06:11:00,06:11:00,7079,18,0,0
1288555,06:14:00,06:14:00,7080,19,0,0
1288555,06:15:00,06:15:00,7081,20,0,0
1288555,06:17:00,06:17:00,7032,21,0,0
1288555,06:18:00,06:18:00,7033,22,0,0
1288555,06:20:00,06:20:00,7034,23,0,0
1288555,06:24:00,06:24:00,7036,24,0,0
1288555,06:25:00,06:25:00,7091,25,0,0
1288555,06:26:00,06:26:00,7095,26,0,0
1288555,06:29:00,06:29:00,7092,27,1,0
1288556,05:59:00,05:59:00,7086,1,0,1
1288556,06:02:00,06:02:00,7087,2,0,0
1288556,06:04:00,06:04:00,7088,3,0,0
1288556,06:07:00,06:07:00,7089,4,0,0
1288556,06:13:00,06:13:00,7066,5,0,0
1288556,06:15:00,06:15:00,7067,6,0,0
1288556,06:16:00,06:16:00,7068,7,0,0
1288556,06:20:00,06:20:00,7069,8,0,0
1288556,06:24:00,06:24:00,7070,9,0,0
1288556,06:25:00,06:25:00,7071,10,0,0
1288556,06:26:00,06:26:00,7072,11,0,0
1288556,06:29:00,06:29:00,7073,12,0,0
1288556,06:31:00,06:31:00,7074,13,0,0
1288556,06:33:00,06:33:00,7075,14,0,0
1288556,06:36:00,06:36:00,7076,15,0,0
1288556,06:37:00,06:37:00,7077,16,0,0
1288556,06:39:00,06:39:00,7078,17,0,0
1288556,06:41:00,06:41:00,7079,18,0,0
1288556,06:44:00,06:44:00,7080,19,0,0
1288556,06:45:00,06:45:00,7081,20,0,0
1288556,06:47:00,06:47:00,7032,21,0,0
1288556,06:48:00,06:48:00,7033,22,0,0
1288556,06:50:00,06:50:00,7034,23,0,0
1288556,06:54:00,06:54:00,7036,24,0,0
1288556,06:55:00,06:55:00,7091,25,0,0
1288556,06:56:00,06:56:00,7095,26,0,0
1288556,06:59:00,06:59:00,7092,27,1,0
1288557,06:14:00,06:14:00,7086,1,0,1
1288557,06:17:00,06:17:00,7087,2,0,0
1288557,06:19:00,06:19:00,7088,3,0,0
1288557,06:22:00,06:22:00,7089,4,0,0
1288557,06:28:00,06:28:00,7066,5,0,0
1288557,06:30:00,06:30:00,7067,6,0,0
1288557,06:31:00,06:31:00,7068,7,0,0
1288557,06:35:00,06:35:00,7069,8,0,0
1288557,06:39:00,06:39:00,7070,9,0,0
1288557,06:40:00,06:40:00,7071,10,0,0
1288557,06:41:00,06:41:00,7072,11,0,0
1288557,06:44:00,06:44:00,7073,12,0,0
1288557,06:46:00,06:46:00,7074,13,0,0
1288557,06:48:00,06:48:00,7075,14,0,0
1288557,06:51:00,06:51:00,7076,15,0,0
1288557,06:52:00,06:52:00,7077,16,0,0
1288557,06:54:00,06:54:00,7078,17,0,0
1288557,06:56:00,06:56:00,7079,18,0,0
1288557,06:59:00,06:59:00,7080,19,0,0
1288557,07:00:00,07:00:00,7081,20,0,0
1288557,07:02:00,07:02:00,7032,21,0,0
1288557,07:03:00,07:03:00,7033,22,0,0
1288557,07:05:00,07:05:00,7034,23,0,0
1288557,07:09:00,07:09:00,7036,24,0,0
1288557,07:10:00,07:10:00,7091,25,0,0
1288557,07:11:00,07:11:00,7095,26,0,0
1288557,07:14:00,07:14:00,7092,27,1,0
1288558,06:29:00,06:29:00,7086,1,0,1
1288558,06:32:00,06:32:00,7087,2,0,0
1288558,06:34:00,06:34:00,7088,3,0,0
1288558,06:37:00,06:37:00,7089,4,0,0
1288558,06:43:00,06:43:00,7066,5,0,0
1288558,06:45:00,06:45:00,7067,6,0,0
1288558,06:46:00,06:46:00,7068,7,0,0
1288558,06:50:00,06:50:00,7069,8,0,0
1288558,06:54:00,06:54:00,7070,9,0,0
1288558,06:55:00,06:55:00,7071,10,0,0
1288558,06:56:00,06:56:00,7072,11,0,0
1288558,06:59:00,06:59:00,7073,12,0,0
1288558,07:01:00,07:01:00,7074,13,0,0
1288558,07:03:00,07:03:00,7075,14,0,0
1288558,07:06:00,07:06:00,7076,15,0,0
1288558,07:07:00,07:07:00,7077,16,0,0
1288558,07:09:00,07:09:00,7078,17,0,0
1288558,07:11:00,07:11:00,7079,18,0,0
1288558,07:14:00,07:14:00,7080,19,0,0
1288558,07:15:00,07:15:00,7081,20,0,0
1288558,07:17:00,07:17:00,7032,21,0,0
1288558,07:18:00,07:18:00,7033,22,0,0
1288558,07:20:00,07:20:00,7034,23,0,0
1288558,07:24:00,07:24:00,7036,24,0,0
1288558,07:25:00,07:25:00,7091,25,0,0
1288558,07:26:00,07:26:00,7095,26,0,0
1288558,07:29:00,07:29:00,7092,27,1,0
1288559,06:58:00,06:58:00,7066,1,0,1
1288559,07:00:00,07:00:00,7067,2,0,0
1288559,07:01:00,07:01:00,7068,3,0,0
1288559,07:05:00,07:05:00,7069,4,0,0
1288559,07:09:00,07:09:00,7070,5,0,0
1288559,07:10:00,07:10:00,7071,6,0,0
1288559,07:11:00,07:11:00,7072,7,0,0
1288559,07:14:00,07:14:00,7073,8,0,0
1288559,07:16:00,07:16:00,7074,9,0,0
1288559,07:18:00,07:18:00,7075,10,0,0
1288559,07:21:00,07:21:00,7076,11,0,0
1288559,07:22:00,07:22:00,7077,12,0,0
1288559,07:24:00,07:24:00,7078,13,0,0
1288559,07:26:00,07:26:00,7079,14,0,0
1288559,07:29:00,07:29:00,7080,15,0,0
1288559,07:30:00,07:30:00,7081,16,0,0
1288559,07:32:00,07:32:00,7032,17,0,0
1288559,07:33:00,07:33:00,7033,18,0,0
1288559,07:35:00,07:35:00,7034,19,0,0
1288559,07:39:00,07:39:00,7036,20,0,0
1288559,07:40:00,07:40:00,7091,21,0,0
1288559,07:41:00,07:41:00,7095,22,0,0
1288559,07:44:00,07:44:00,7092,23,1,0
1288560,06:59:00,06:59:00,7086,1,0,1
1288560,07:02:00,07:02:00,7087,2,0,0
1288560,07:04:00,07:04:00,7088,3,0,0
1288560,07:07:00,07:07:00,7089,4,0,0
1288560,07:13:00,07:13:00,7066,5,0,0
1288560,07:15:00,07:15:00,7067,6,0,0
1288560,07:16:00,07:16:00,7068,7,0,0
1288560,07:20:00,07:20:00,7069,8,0,0
1288560,07:24:00,07:24:00,7070,9,0,0
1288560,07:25:00,07:25:00,7071,10,0,0
1288560,07:26:00,07:26:00,7072,11,0,0
1288560,07:29:00,07:29:00,7073,12,0,0
1288560,07:31:00,07:31:00,7074,13,0,0
1288560,07:33:00,07:33:00,7075,14,0,0
1288560,07:36:00,07:36:00,7076,15,0,0
1288560,07:37:00,07:37:00,7077,16,0,0
1288560,07:39:00,07:39:00,7078,17,0,0
1288560,07:41:00,07:41:00,7079,18,0,0
1288560,07:44:00,07:44:00,7080,19,0,0
1288560,07:45:00,07:45:00,7081,20,0,0
1288560,07:47:00,07:47:00,7032,21,0,0
1288560,07:48:00,07:48:00,7033,22,0,0
1288560,07:50:00,07:50:00,7034,23,0,0
1288560,07:54:00,07:54:00,7036,24,0,0
1288560,07:55:00,07:55:00,7091,25,0,0
1288560,07:56:00,07:56:00,7095,26,0,0
1288560,07:59:00,07:59:00,7092,27,1,0
1288561,07:14:00,07:14:00,7086,1,0,1
1288561,07:17:00,07:17:00,7087,2,0,0
1288561,07:19:00,07:19:00,7088,3,0,0
1288561,07:22:00,07:22:00,7089,4,0,0
1288561,07:28:00,07:28:00,7066,5,0,0
1288561,07:30:00,07:30:00,7067,6,0,0
1288561,07:31:00,07:31:00,7068,7,0,0
1288561,07:35:00,07:35:00,7069,8,0,0
1288561,07:39:00,07:39:00,7070,9,0,0
1288561,07:40:00,07:40:00,7071,10,0,0
1288561,07:41:00,07:41:00,7072,11,0,0
1288561,07:44:00,07:44:00,7073,12,0,0
1288561,07:46:00,07:46:00,7074,13,0,0
1288561,07:48:00,07:48:00,7075,14,0,0
1288561,07:51:00,07:51:00,7076,15,0,0
1288561,07:52:00,07:52:00,7077,16,0,0
1288561,07:54:00,07:54:00,7078,17,0,0
1288561,07:56:00,07:56:00,7079,18,0,0
1288561,07:59:00,07:59:00,7080,19,0,0
1288561,08:00:00,08:00:00,7081,20,0,0
1288561,08:02:00,08:02:00,7032,21,0,0
1288561,08:03:00,08:03:00,7033,22,0,0
1288561,08:05:00,08:05:00,7034,23,0,0
1288561,08:09:00,08:09:00,7036,24,0,0
1288561,08:10:00,08:10:00,7091,25,0,0
1288561,08:11:00,08:11:00,7095,26,0,0
1288561,08:14:00,08:14:00,7092,27,1,0
1288562,07:29:00,07:29:00,7086,1,0,1
1288562,07:32:00,07:32:00,7087,2,0,0
1288562,07:34:00,07:34:00,7088,3,0,0
1288562,07:37:00,07:37:00,7089,4,0,0
1288562,07:43:00,07:43:00,7066,5,0,0
1288562,07:45:00,07:45:00,7067,6,0,0
1288562,07:46:00,07:46:00,7068,7,0,0
1288562,07:50:00,07:50:00,7069,8,0,0
1288562,07:54:00,07:54:00,7070,9,0,0
1288562,07:55:00,07:55:00,7071,10,0,0
1288562,07:56:00,07:56:00,7072,11,0,0
1288562,07:59:00,07:59:00,7073,12,0,0
1288562,08:01:00,08:01:00,7074,13,0,0
1288562,08:03:00,08:03:00,7075,14,0,0
1288562,08:06:00,08:06:00,7076,15,0,0
1288562,08:07:00,08:07:00,7077,16,0,0
1288562,08:09:00,08:09:00,7078,17,0,0
1288562,08:11:00,08:11:00,7079,18,0,0
1288562,08:14:00,08:14:00,7080,19,0,0
1288562,08:15:00,08:15:00,7081,20,0,0
1288562,08:17:00,08:17:00,7032,21,0,0
1288562,08:18:00,08:18:00,7033,22,0,0
1288562,08:20:00,08:20:00,7034,23,0,0
1288562,08:24:00,08:24:00,7036,24,0,0
1288562,08:25:00,08:25:00,7091,25,0,0
1288562,08:26:00,08:26:00,7095,26,0,0
1288562,08:29:00,08:29:00,7092,27,1,0
1288563,07:58:00,07:58:00,7066,1,0,1
1288563,08:00:00,08:00:00,7067,2,0,0
1288563,08:01:00,08:01:00,7068,3,0,0
1288563,08:05:00,08:05:00,7069,4,0,0
1288563,08:09:00,08:09:00,7070,5,0,0
1288563,08:10:00,08:10:00,7071,6,0,0
1288563,08:11:00,08:11:00,7072,7,0,0
1288563,08:14:00,08:14:00,7073,8,0,0
1288563,08:16:00,08:16:00,7074,9,0,0
1288563,08:18:00,08:18:00,7075,10,0,0
1288563,08:21:00,08:21:00,7076,11,0,0
1288563,08:22:00,08:22:00,7077,12,0,0
1288563,08:24:00,08:24:00,7078,13,0,0
1288563,08:26:00,08:26:00,7079,14,0,0
1288563,08:29:00,08:29:00,7080,15,0,0
1288563,08:30:00,08:30:00,7081,16,0,0
1288563,08:32:00,08:32:00,7032,17,0,0
1288563,08:33:00,08:33:00,7033,18,0,0
1288563,08:35:00,08:35:00,7034,19,0,0
1288563,08:39:00,08:39:00,7036,20,0,0
1288563,08:40:00,08:40:00,7091,21,0,0
1288563,08:41:00,08:41:00,7095,22,0,0
1288563,08:44:00,08:44:00,7092,23,1,0
1288564,07:59:00,07:59:00,7086,1,0,1
1288564,08:02:00,08:02:00,7087,2,0,0
1288564,08:04:00,08:04:00,7088,3,0,0
1288564,08:07:00,08:07:00,7089,4,0,0
1288564,08:13:00,08:13:00,7066,5,0,0
1288564,08:15:00,08:15:00,7067,6,0,0
1288564,08:16:00,08:16:00,7068,7,0,0
1288564,08:20:00,08:20:00,7069,8,0,0
1288564,08:24:00,08:24:00,7070,9,0,0
1288564,08:25:00,08:25:00,7071,10,0,0
1288564,08:26:00,08:26:00,7072,11,0,0
1288564,08:29:00,08:29:00,7073,12,0,0
1288564,08:31:00,08:31:00,7074,13,0,0
1288564,08:33:00,08:33:00,7075,14,0,0
1288564,08:36:00,08:36:00,7076,15,0,0
1288564,08:37:00,08:37:00,7077,16,0,0
1288564,08:39:00,08:39:00,7078,17,0,0
1288564,08:41:00,08:41:00,7079,18,0,0
1288564,08:44:00,08:44:00,7080,19,0,0
1288564,08:45:00,08:45:00,7081,20,0,0
1288564,08:47:00,08:47:00,7032,21,0,0
1288564,08:48:00,08:48:00,7033,22,0,0
1288564,08:50:00,08:50:00,7034,23,0,0
1288564,08:54:00,08:54:00,7036,24,0,0
1288564,08:55:00,08:55:00,7091,25,0,0
1288564,08:56:00,08:56:00,7095,26,0,0
1288564,08:59:00,08:59:00,7092,27,1,0
1288565,08:14:00,08:14:00,7086,1,0,1
1288565,08:17:00,08:17:00,7087,2,0,0
1288565,08:19:00,08:19:00,7088,3,0,0
1288565,08:22:00,08:22:00,7089,4,0,0
1288565,08:28:00,08:28:00,7066,5,0,0
1288565,08:30:00,08:30:00,7067,6,0,0
1288565,08:31:00,08:31:00,7068,7,0,0
1288565,08:35:00,08:35:00,7069,8,0,0
1288565,08:39:00,08:39:00,7070,9,0,0
1288565,08:40:00,08:40:00,7071,10,0,0
1288565,08:41:00,08:41:00,7072,11,0,0
1288565,08:44:00,08:44:00,7073,12,0,0
1288565,08:46:00,08:46:00,7074,13,0,0
1288565,08:48:00,08:48:00,7075,14,0,0
1288565,08:51:00,08:51:00,7076,15,0,0
1288565,08:52:00,08:52:00,7077,16,0,0
1288565,08:54:00,08:54:00,7078,17,0,0
1288565,08:56:00,08:56:00,7079,18,0,0
1288565,08:59:00,08:59:00,7080,19,0,0
1288565,09:00:00,09:00:00,7081,20,0,0
1288565,09:02:00,09:02:00,7032,21,0,0
1288565,09:03:00,09:03:00,7033,22,0,0
1288565,09:05:00,09:05:00,7034,23,0,0
1288565,09:09:00,09:09:00,7036,24,0,0
1288565,09:10:00,09:10:00,7091,25,0,0
1288565,09:11:00,09:11:00,7095,26,0,0
1288565,09:14:00,09:14:00,7092,27,1,0
1288566,08:29:00,08:29:00,7086,1,0,1
1288566,08:32:00,08:32:00,7087,2,0,0
1288566,08:34:00,08:34:00,7088,3,0,0
1288566,08:37:00,08:37:00,7089,4,0,0
1288566,08:43:00,08:43:00,7066,5,0,0
1288566,08:45:00,08:45:00,7067,6,0,0
1288566,08:46:00,08:46:00,7068,7,0,0
1288566,08:50:00,08:50:00,7069,8,0,0
1288566,08:54:00,08:54:00,7070,9,0,0
1288566,08:55:00,08:55:00,7071,10,0,0
1288566,08:56:00,08:56:00,7072,11,0,0
1288566,08:59:00,08:59:00,7073,12,0,0
1288566,09:01:00,09:01:00,7074,13,0,0
1288566,09:03:00,09:03:00,7075,14,0,0
1288566,09:06:00,09:06:00,7076,15,0,0
1288566,09:07:00,09:07:00,7077,16,0,0
1288566,09:09:00,09:09:00,7078,17,0,0
1288566,09:11:00,09:11:00,7079,18,0,0
1288566,09:14:00,09:14:00,7080,19,0,0
1288566,09:15:00,09:15:00,7081,20,0,0
1288566,09:17:00,09:17:00,7032,21,0,0
1288566,09:18:00,09:18:00,7033,22,0,0
1288566,09:20:00,09:20:00,7034,23,0,0
1288566,09:24:00,09:24:00,7036,24,0,0
1288566,09:25:00,09:25:00,7091,25,0,0
1288566,09:26:00,09:26:00,7095,26,0,0
1288566,09:29:00,09:29:00,7092,27,1,0
1288567,08:58:00,08:58:00,7066,1,0,1
1288567,09:00:00,09:00:00,7067,2,0,0
1288567,09:01:00,09:01:00,7068,3,0,0
1288567,09:05:00,09:05:00,7069,4,0,0
1288567,09:09:00,09:09:00,7070,5,0,0
1288567,09:10:00,09:10:00,7071,6,0,0
1288567,09:11:00,09:11:00,7072,7,0,0
1288567,09:14:00,09:14:00,7073,8,0,0
1288567,09:16:00,09:16:00,7074,9,0,0
1288567,09:18:00,09:18:00,7075,10,0,0
1288567,09:21:00,09:21:00,7076,11,0,0
1288567,09:22:00,09:22:00,7077,12,0,0
1288567,09:24:00,09:24:00,7078,13,0,0
1288567,09:26:00,09:26:00,7079,14,0,0
1288567,09:29:00,09:29:00,7080,15,0,0
1288567,09:30:00,09:30:00,7081,16,0,0
1288567,09:32:00,09:32:00,7032,17,0,0
1288567,09:33:00,09:33:00,7033,18,0,0
1288567,09:35:00,09:35:00,7034,19,0,0
1288567,09:39:00,09:39:00,7036,20,0,0
1288567,09:40:00,09:40:00,7091,21,0,0
1288567,09:41:00,09:41:00,7095,22,0,0
1288567,09:44:00,09:44:00,7092,23,1,0
1288568,08:59:00,08:59:00,7086,1,0,1
1288568,09:02:00,09:02:00,7087,2,0,0
1288568,09:04:00,09:04:00,7088,3,0,0
1288568,09:07:00,09:07:00,7089,4,0,0
1288568,09:13:00,09:13:00,7066,5,0,0
1288568,09:15:00,09:15:00,7067,6,0,0
1288568,09:16:00,09:16:00,7068,7,0,0
1288568,09:20:00,09:20:00,7069,8,0,0
1288568,09:24:00,09:24:00,7070,9,0,0
1288568,09:25:00,09:25:00,7071,10,0,0
1288568,09:26:00,09:26:00,7072,11,0,0
1288568,09:29:00,09:29:00,7073,12,0,0
1288568,09:31:00,09:31:00,7074,13,0,0
1288568,09:33:00,09:33:00,7075,14,0,0
1288568,09:36:00,09:36:00,7076,15,0,0
1288568,09:37:00,09:37:00,7077,16,0,0
1288568,09:39:00,09:39:00,7078,17,0,0
1288568,09:41:00,09:41:00,7079,18,0,0
1288568,09:44:00,09:44:00,7080,19,0,0
1288568,09:45:00,09:45:00,7081,20,0,0
1288568,09:47:00,09:47:00,7032,21,0,0
1288568,09:48:00,09:48:00,7033,22,0,0
1288568,09:50:00,09:50:00,7034,23,0,0
1288568,09:54:00,09:54:00,7036,24,0,0
1288568,09:55:00,09:55:00,7091,25,0,0
1288568,09:56:00,09:56:00,7095,26,0,0
1288568,09:59:00,09:59:00,7092,27,1,0
1288569,09:14:00,09:14:00,7086,1,0,1
1288569,09:17:00,09:17:00,7087,2,0,0
1288569,09:19:00,09:19:00,7088,3,0,0
1288569,09:22:00,09:22:00,7089,4,0,0
1288569,09:28:00,09:28:00,7066,5,0,0
1288569,09:30:00,09:30:00,7067,6,0,0
1288569,09:31:00,09:31:00,7068,7,0,0
1288569,09:35:00,09:35:00,7069,8,0,0
1288569,09:39:00,09:39:00,7070,9,0,0
1288569,09:40:00,09:40:00,7071,10,0,0
1288569,09:41:00,09:41:00,7072,11,0,0
1288569,09:44:00,09:44:00,7073,12,0,0
1288569,09:46:00,09:46:00,7074,13,0,0
1288569,09:48:00,09:48:00,7075,14,0,0
1288569,09:51:00,09:51:00,7076,15,0,0
1288569,09:52:00,09:52:00,7077,16,0,0
1288569,09:54:00,09:54:00,7078,17,0,0
1288569,09:56:00,09:56:00,7079,18,0,0
1288569,09:59:00,09:59:00,7080,19,0,0
1288569,10:00:00,10:00:00,7081,20,0,0
1288569,10:02:00,10:02:00,7032,21,0,0
1288569,10:03:00,10:03:00,7033,22,0,0
1288569,10:05:00,10:05:00,7034,23,0,0
1288569,10:09:00,10:09:00,7036,24,0,0
1288569,10:10:00,10:10:00,7091,25,0,0
1288569,10:11:00,10:11:00,7095,26,0,0
1288569,10:14:00,10:14:00,7092,27,1,0
1288570,09:29:00,09:29:00,7086,1,0,1
1288570,09:32:00,09:32:00,7087,2,0,0
1288570,09:34:00,09:34:00,7088,3,0,0
1288570,09:37:00,09:37:00,7089,4,0,0
1288570,09:43:00,09:43:00,7066,5,0,0
1288570,09:45:00,09:45:00,7067,6,0,0
1288570,09:46:00,09:46:00,7068,7,0,0
1288570,09:50:00,09:50:00,7069,8,0,0
1288570,09:54:00,09:54:00,7070,9,0,0
1288570,09:55:00,09:55:00,7071,10,0,0
1288570,09:56:00,09:56:00,7072,11,0,0
1288570,09:59:00,09:59:00,7073,12,0,0
1288570,10:01:00,10:01:00,7074,13,0,0
1288570,10:03:00,10:03:00,7075,14,0,0
1288570,10:06:00,10:06:00,7076,15,0,0
1288570,10:07:00,10:07:00,7077,16,0,0
1288570,10:09:00,10:09:00,7078,17,0,0
1288570,10:11:00,10:11:00,7079,18,0,0
1288570,10:14:00,10:14:00,7080,19,0,0
1288570,10:15:00,10:15:00,7081,20,0,0
1288570,10:17:00,10:17:00,7032,21,0,0
1288570,10:18:00,10:18:00,7033,22,0,0
1288570,10:20:00,10:20:00,7034,23,0,0
1288570,10:24:00,10:24:00,7036,24,0,0
1288570,10:25:00,10:25:00,7091,25,0,0
1288570,10:26:00,10:26:00,7095,26,0,0
1288570,10:29:00,10:29:00,7092,27,1,0
1288571,09:58:00,09:58:00,7066,1,0,1
1288571,10:00:00,10:00:00,7067,2,0,0
1288571,10:01:00,10:01:00,7068,3,0,0
1288571,10:05:00,10:05:00,7069,4,0,0
1288571,10:09:00,10:09:00,7070,5,0,0
1288571,10:10:00,10:10:00,7071,6,0,0
1288571,10:11:00,10:11:00,7072,7,0,0
1288571,10:14:00,10:14:00,7073,8,0,0
1288571,10:16:00,10:16:00,7074,9,0,0
1288571,10:18:00,10:18:00,7075,10,0,0
1288571,10:21:00,10:21:00,7076,11,0,0
1288571,10:22:00,10:22:00,7077,12,0,0
1288571,10:24:00,10:24:00,7078,13,0,0
1288571,10:26:00,10:26:00,7079,14,0,0
1288571,10:29:00,10:29:00,7080,15,0,0
1288571,10:30:00,10:30:00,7081,16,0,0
1288571,10:32:00,10:32:00,7032,17,0,0
1288571,10:33:00,10:33:00,7033,18,0,0
1288571,10:35:00,10:35:00,7034,19,0,0
1288571,10:39:00,10:39:00,7036,20,0,0
1288571,10:40:00,10:40:00,7091,21,0,0
1288571,10:41:00,10:41:00,7095,22,0,0
1288571,10:44:00,10:44:00,7092,23,1,0
1288572,09:59:00,09:59:00,7086,1,0,1
1288572,10:02:00,10:02:00,7087,2,0,0
1288572,10:04:00,10:04:00,7088,3,0,0
1288572,10:07:00,10:07:00,7089,4,0,0
1288572,10:13:00,10:13:00,7066,5,0,0
1288572,10:15:00,10:15:00,7067,6,0,0
1288572,10:16:00,10:16:00,7068,7,0,0
1288572,10:20:00,10:20:00,7069,8,0,0
1288572,10:24:00,10:24:00,7070,9,0,0
1288572,10:25:00,10:25:00,7071,10,0,0
1288572,10:26:00,10:26:00,7072,11,0,0
1288572,10:29:00,10:29:00,7073,12,0,0
1288572,10:31:00,10:31:00,7074,13,0,0
1288572,10:33:00,10:33:00,7075,14,0,0
1288572,10:36:00,10:36:00,7076,15,0,0
1288572,10:37:00,10:37:00,7077,16,0,0
1288572,10:39:00,10:39:00,7078,17,0,0
1288572,10:41:00,10:41:00,7079,18,0,0
1288572,10:44:00,10:44:00,7080,19,0,0
